res_id,gender,age,MateComp.cont,hate_violence_means,hate_pol_message,hate_prevent_settlement,hate_polcondemn
487552140,Female,50,2,2,1,1,2
467118143,Female,43,1,2,2,2,2
477785745,Female,36,2,2,3,2,2
443187940,Male,43,2,2,2,2,2
417884744,Male,64,2,1,1,1,1
467742444,Female,45,2,1,1,2,2
417809948,Male,61,2,1,1,1,2
447565643,Female,29,2,3,1,1,1
493558344,Male,48,2,2,4,2,1
483643440,Male,77,1,1,1,1,1
454809448,Male,58,1,2,2,2,3
453794947,Male,41,2,2,1,1,2
404464241,Male,44,2,2,1,2,2
457522845,Male,62,2,1,1,1,1
431474440,Male,56,2,1,1,1,1
433087943,Male,41,4,3,3,3,4
437041445,Male,44,2,1,1,1,1
427668841,Male,27,4,4,3,2,2
477482848,Female,50,3,3,4,3,1
461664148,Male,74,2,1,1,1,1
467560243,Female,61,2,1,1,1,1
443550743,Male,53,2,1,1,1,1
493187449,Male,63,2,2,1,1,1
497610541,Male,23,2,1,2,2,2
463801341,Male,58,1,1,1,1,2
487062140,Female,28,3,3,3,3,2
443181246,Female,48,2,2,1,1,1
457701446,Male,51,4,2,4,3,3
487027642,Female,39,2,3,2,2,4
483487742,Male,56,1,1,1,1,1
447554146,Female,65,2,2,2,2,3
423018940,Male,59,2,3,3,3,3
463394847,Male,55,1,1,1,1,1
404669242,Male,46,4,4,3,4,3
417027643,Female,51,1,1,1,1,1
483963341,Male,56,1,1,1,1,1
441080247,Female,30,1,1,1,1,1
471091047,Male,56,1,4,1,1,4
417692842,Female,57,1,1,1,1,1
463894241,Male,53,1,1,2,2,2
427214540,Female,56,2,2,1,1,2
434932942,Female,36,1,2,2,2,2
403474441,Male,69,1,1,1,1,2
474974545,Male,39,2,1,1,1,1
494188747,Female,65,1,1,1,1,1
497959949,Female,61,3,4,3,3,3
441281447,Female,68,2,1,1,1,2
477909443,Female,39,2,2,1,2,3
401400645,Female,39,2,1,1,1,2
401020449,Female,63,1,3,1,1,4
427427243,Female,35,3,3,4,3,2
403801643,Female,64,4,3,4,3,4
427200849,Male,43,2,2,3,3,2
423643940,Male,59,2,1,1,1,2
463270441,Male,26,2,1,1,1,1
417339345,Female,34,3,3,4,4,2
444409344,Female,31,2,2,2,3,3
444564841,Female,34,1,2,1,1,4
417021540,Male,55,1,1,1,1,1
453487044,Female,53,1,1,1,1,1
484714742,Male,37,1,1,1,1,3
497792442,Male,26,1,3,3,3,2
427565945,Female,69,2,2,3,3,3
481656747,Female,34,4,4,4,4,2
487618445,Female,26,2,3,3,3,3
427588343,Male,50,2,1,1,1,1
497814646,Male,64,2,2,1,2,2
407616149,Male,24,3,2,2,2,2
464062244,Male,70,1,1,1,1,1
437932042,Male,37,3,3,1,1,1
451554445,Female,24,2,3,3,2,2
431094644,Male,20,2,1,1,1,1
483068143,Male,54,2,2,4,2,1
411080940,Male,29,2,1,1,1,2
487111244,Male,36,2,3,2,2,3
403359849,Female,52,1,1,1,1,1
493894445,Male,71,4,3,3,2,2
487743340,Female,65,1,1,1,1,4
417035042,Female,39,2,2,1,2,2
443698442,Male,50,1,1,1,1,2
444932445,Male,26,1,1,1,1,1
441764244,Female,45,1,1,1,1,2
497925243,Female,39,3,3,3,1,3
434150845,Female,62,1,1,1,1,1
464688646,Female,52,1,1,1,1,3
413325049,Male,53,2,1,1,1,2
404314548,Male,41,1,1,1,1,1
463963847,Male,56,1,1,1,1,1
437149442,Female,67,2,1,4,2,1
473087340,Female,35,1,2,1,1,3
487014045,Male,56,1,3,4,3,2
467115241,Male,71,1,1,1,1,1
477518540,Female,59,3,3,3,2,2
401474040,Male,51,3,1,1,1,1
453374449,Female,65,1,1,1,1,1
411617240,Female,20,1,1,1,1,1
457127044,Male,34,3,4,4,4,4
423598548,Male,56,3,3,3,3,1
443398249,Male,61,2,2,2,1,1
427730449,Male,47,4,3,3,3,4
443888542,Male,54,1,1,1,1,1
447614442,Female,54,1,1,1,1,1
487048641,Female,50,1,1,1,1,2
423507949,Male,71,2,3,4,4,3
443561444,Male,53,2,3,1,1,4
494278842,Female,68,1,2,2,2,1
497580541,Male,28,3,1,3,3,1
453054740,Male,56,1,3,1,1,4
441734241,Male,42,2,2,2,1,2
477878444,Female,50,4,2,3,2,1
447614245,Female,64,2,2,1,2,1
453433049,Male,68,2,2,2,2,3
441363148,Female,34,1,1,1,1,1
464858245,Female,31,4,4,3,3,4
497988948,Female,60,2,1,1,1,1
463829843,Female,64,2,1,1,1,1
487803849,Male,45,3,1,1,1,2
497593145,Male,77,2,1,1,1,1
461217446,Female,24,2,2,2,1,3
451683940,Female,59,1,1,1,1,1
407175741,Male,55,2,1,1,2,3
427699544,Female,30,1,1,1,1,1
401680243,Male,39,2,1,1,1,1
477412648,Male,55,2,3,3,2,4
434189947,Male,71,1,1,1,1,1
473558542,Female,60,1,1,1,1,1
461214141,Female,62,2,2,1,1,1
431561340,Female,50,3,3,3,3,3
424864747,Male,48,2,2,1,2,2
447522145,Male,31,3,2,3,3,3
407003043,Female,29,2,3,2,2,3
454189140,Male,38,1,1,1,1,2
487845047,Female,33,2,2,3,3,2
473838544,Male,23,2,2,3,2,3
433481541,Male,61,1,1,1,1,1
473545544,Female,31,1,2,1,1,3
447799846,Female,64,2,1,2,2,2
493174842,Male,53,1,1,1,1,2
413387340,Male,48,2,1,1,1,1
493174047,Male,61,2,3,4,4,1
413837743,Female,26,2,1,1,1,1
497204045,Male,40,1,1,1,1,1
413828348,Male,24,1,1,1,1,2
464704947,Male,35,1,3,3,1,3
424998042,Male,61,1,1,1,1,1
407309141,Female,33,2,4,4,2,3
411333448,Female,55,2,1,2,1,3
497173542,Male,57,3,2,1,1,3
431441243,Male,28,3,3,3,3,2
453117046,Female,63,1,1,1,1,1
447875747,Male,65,2,1,1,2,3
471464747,Male,66,1,1,1,1,1
491014047,Female,65,1,1,1,1,2
431204549,Male,19,2,4,4,2,2
447552348,Female,36,2,1,2,2,3
473043346,Female,32,2,3,2,2,3
461633941,Female,50,1,1,2,1,1
401786143,Female,34,2,2,1,2,2
437214041,Female,55,2,1,2,2,2
407514647,Female,43,3,3,4,3,1
423777049,Male,69,2,3,1,1,1
463087147,Male,54,1,1,1,1,2
433478142,Male,54,1,1,1,1,1
493788943,Male,59,1,1,2,2,2
457603645,Male,76,2,2,2,2,2
493218248,Female,44,1,4,4,4,4
453332642,Female,45,2,2,2,1,2
417892146,Female,39,2,2,2,2,3
413307046,Female,52,2,2,3,2,2
477413044,Male,64,2,3,1,2,2
457446648,Male,52,1,1,1,1,1
493407040,Male,21,4,1,1,1,2
433474444,Male,66,2,1,1,1,1
487233044,Female,41,2,2,2,2,4
467378145,Male,64,3,2,2,3,2
467636346,Female,71,2,1,1,1,2
493625249,Male,63,4,3,3,2,1
433417145,Male,52,2,1,1,1,2
454430546,Male,42,3,1,2,3,3
447907643,Male,58,2,1,1,1,2
457825345,Female,37,2,4,4,4,1
493980842,Female,64,1,1,1,1,1
497115547,Female,20,1,1,1,1,1
433842442,Female,35,2,4,3,3,3
434016241,Male,45,2,3,2,2,3
453498643,Female,49,3,2,1,1,1
447545840,Female,29,1,1,2,2,2
493294640,Male,51,4,4,3,2,4
413081249,Female,43,3,3,4,3,3
407113247,Female,33,1,3,4,3,1
493305847,Male,60,3,3,3,3,2
421564244,Male,50,2,2,1,1,1
443243941,Female,37,1,1,1,1,1
447661840,Female,30,1,2,2,1,2
433907441,Male,45,1,1,1,1,2
437336646,Female,59,3,2,2,1,2
491484549,Female,50,2,3,2,2,3
401530142,Male,22,1,4,4,4,4
431544841,Female,67,2,1,1,1,2
467755644,Male,48,1,1,1,1,1
401254340,Female,70,2,2,1,2,2
437754841,Female,47,2,2,2,2,2
401983248,Male,54,2,3,3,3,2
421320049,Male,36,2,2,2,2,2
463200040,Male,32,1,1,1,1,1
467661842,Male,20,1,1,1,1,1
423907541,Female,47,2,2,2,2,3
411377942,Male,64,2,2,1,2,2
493698745,Female,56,1,1,1,1,2
471610440,Male,27,3,3,3,3,3
463894646,Female,74,3,1,2,3,2
431280449,Female,51,3,2,2,2,2
451811845,Female,27,2,2,3,2,1
401280144,Female,38,2,2,2,2,2
443191444,Male,70,2,2,1,2,2
474250845,Female,38,1,3,1,2,2
464009245,Male,32,4,1,1,1,1
431414741,Male,71,2,3,2,2,2
467614243,Female,56,1,1,1,1,1
467461944,Male,30,1,1,1,1,1
407615842,Female,65,1,1,1,1,3
413963242,Male,65,2,2,2,2,2
467322046,Female,24,1,1,1,1,1
437164940,Female,35,3,2,3,2,3
447238548,Female,27,2,2,2,2,3
427877445,Male,26,1,1,1,1,2
447513249,Male,31,1,1,1,1,1
467482642,Female,23,2,2,2,2,3
423350540,Female,72,2,2,1,1,2
401281040,Female,40,1,2,1,1,2
494932341,Male,61,1,1,1,1,1
471014646,Female,21,2,2,1,1,2
477849047,Male,56,3,2,2,2,2
467396441,Male,53,1,1,1,1,1
447424045,Female,49,1,1,2,2,1
417169840,Male,47,2,2,1,1,1
413387341,Male,55,1,1,1,1,1
443894647,Male,50,1,3,1,1,4
483743149,Female,68,4,1,4,4,1
483873845,Male,48,2,1,1,1,1
447831846,Female,67,1,1,1,1,2
403233743,Female,69,2,2,1,1,2
473138746,Female,49,1,1,1,1,1
463742140,Male,55,2,1,1,1,1
483187646,Male,42,1,2,1,1,2
467761544,Female,23,1,1,1,1,1
407257742,Female,62,1,1,1,1,1
413487645,Male,45,1,2,2,2,2
491114845,Female,20,3,1,2,1,3
491896944,Female,29,3,4,4,4,4
404783541,Male,52,1,1,1,1,1
434644540,Female,61,1,1,1,1,1
477635849,Male,25,2,2,1,2,2
431047940,Female,64,1,1,2,1,1
464820845,Male,47,1,1,1,1,2
463275942,Male,58,2,3,2,2,2
407745847,Male,26,1,1,1,1,2
477769440,Female,66,2,2,2,2,1
447569241,Male,29,1,1,1,1,1
414114343,Male,56,2,2,2,2,2
421364346,Female,60,1,1,1,1,1
453285241,Male,67,2,1,1,1,1
401880741,Male,28,1,1,1,1,2
471433344,Male,55,1,1,1,1,1
437381946,Male,62,3,3,3,2,2
407179643,Female,47,2,1,1,1,1
414723040,Male,78,3,3,2,2,3
463187944,Male,48,1,1,1,2,2
454784246,Male,60,2,1,1,1,1
417594046,Male,57,3,2,1,1,2
414069441,Male,54,3,1,1,1,2
427222442,Female,54,1,2,1,1,1
467481547,Female,23,2,2,1,1,1
401903142,Male,27,4,3,4,3,2
443910748,Male,53,3,4,3,3,3
441504449,Male,29,1,1,1,1,1
497709746,Male,23,1,1,1,1,1
473270445,Male,68,2,1,1,1,1
403042645,Male,48,2,3,3,3,3
493432241,Female,46,3,3,4,3,3
461617140,Female,68,2,2,1,1,1
457315642,Male,59,2,3,2,2,2
453177845,Male,54,1,1,1,1,1
477345149,Male,34,3,4,4,3,2
483113146,Female,32,1,1,1,1,1
443509542,Male,40,2,1,1,1,1
474424547,Male,47,1,1,1,1,1
473458945,Female,45,1,1,1,1,1
477838242,Male,59,1,1,1,1,1
467014645,Female,65,1,1,1,1,1
403027243,Female,44,1,1,1,1,1
457965144,Female,34,1,1,1,1,1
424138548,Female,74,2,1,1,1,1
403742744,Male,40,2,2,2,2,3
481374442,Female,41,2,2,2,2,3
484867343,Male,53,1,1,1,1,1
443687547,Male,47,1,1,1,1,1
457628440,Male,66,3,4,3,4,4
437918644,Male,52,2,2,2,1,1
431881145,Female,19,1,1,1,1,2
447069743,Male,44,4,4,2,2,2
467603849,Female,34,3,4,4,4,1
477546141,Male,57,4,4,4,4,1
477140346,Female,20,1,1,1,1,2
483294448,Male,49,1,4,4,4,4
413115046,Male,37,3,1,1,1,1
444519943,Male,55,1,2,1,1,1
444532045,Male,40,2,3,1,1,2
473294641,Female,60,2,2,2,2,2
423066940,Male,26,2,1,1,1,1
401584347,Female,19,1,2,1,2,3
461251645,Female,30,2,2,2,2,3
473855846,Female,20,2,2,2,2,3
463788045,Male,50,2,3,3,3,3
431537845,Female,65,1,2,3,1,2
461680145,Female,22,1,1,1,1,1
417425843,Male,64,1,1,1,1,1
414704841,Male,47,2,2,1,1,1
481793643,Male,64,1,2,1,1,1
473517048,Male,54,2,1,1,1,1
437158744,Male,44,2,2,1,1,1
463487448,Female,49,1,1,1,1,1
437362644,Male,48,1,2,2,2,2
463787846,Male,52,4,1,1,1,1
443017740,Male,60,2,4,4,4,4
473073740,Female,67,2,3,2,2,1
473387749,Male,50,2,2,1,2,2
423789846,Male,36,1,1,1,1,2
421266345,Female,66,4,4,4,4,4
497220142,Female,37,2,2,2,2,3
443507348,Male,73,2,1,1,1,1
413566746,Male,41,3,2,2,2,3
473687443,Male,39,1,1,1,1,1
431504347,Female,27,1,1,1,1,1
497871342,Male,41,3,1,2,2,1
411510545,Female,67,2,1,1,1,2
443318742,Male,53,2,1,1,1,2
407673047,Male,40,1,1,1,1,1
447225448,Male,53,1,1,1,1,2
413065941,Female,66,1,2,1,2,2
417812348,Female,20,2,2,2,2,3
433387245,Male,55,1,1,1,1,1
463078744,Male,37,1,2,2,2,2
433260347,Male,40,1,2,1,1,1
457565945,Male,38,3,3,1,1,2
454444843,Male,40,3,4,3,3,3
467956644,Male,57,2,2,1,1,3
447202644,Female,38,1,2,1,1,1
404063946,Male,50,4,2,1,1,1
467409148,Male,28,1,1,2,2,2
431343244,Male,74,2,1,2,2,2
463961545,Male,51,2,1,1,1,2
403364649,Male,45,2,1,1,1,2
484650244,Male,48,2,2,1,1,1
471881544,Female,29,1,1,1,1,1
473787244,Female,41,1,1,1,1,2
413208244,Female,66,2,3,3,2,3
433077744,Female,55,1,1,1,1,1
483058242,Male,50,1,3,3,3,3
474150448,Male,31,1,1,1,1,1
487669341,Female,35,2,2,1,1,2
417696246,Female,53,3,2,3,3,3
471021540,Male,31,1,1,1,1,2
497010446,Female,49,2,1,1,1,2
447926540,Male,36,1,1,2,1,2
453568148,Female,41,1,2,1,1,1
444464146,Female,33,1,2,2,2,2
474104041,Female,65,2,2,1,1,1
407177343,Male,42,2,2,2,2,2
483907740,Male,56,2,2,1,2,3
431020745,Female,21,3,2,1,3,3
407898544,Male,50,1,1,1,1,2
407781348,Male,55,3,2,1,1,2
463307047,Female,59,1,1,1,1,3
497627549,Male,46,2,2,2,2,1
447972347,Female,40,2,2,2,3,1
423794344,Male,62,2,1,1,1,1
463367548,Male,45,3,2,3,3,2
484384743,Female,41,1,1,1,1,1
431286143,Female,20,3,3,3,3,2
414132743,Male,38,1,1,1,1,2
447416245,Male,20,2,2,2,1,1
417965344,Male,21,3,1,1,1,2
497865345,Female,27,1,1,1,1,2
453487543,Female,57,1,1,1,1,3
473454845,Female,67,1,2,1,1,1
473787942,Male,41,2,2,2,3,2
437454844,Female,50,2,1,1,1,1
413901741,Female,49,2,1,1,1,1
454144047,Male,34,1,1,1,1,1
453966944,Male,51,1,1,1,1,2
461584942,Female,32,1,1,1,1,1
423748641,Male,53,4,2,1,1,4
424714449,Female,44,3,2,3,3,2
427071045,Female,70,2,2,2,2,2
471001648,Female,53,2,2,2,2,2
414172144,Male,54,3,2,2,2,2
477046647,Female,45,1,1,1,1,1
467468041,Male,41,1,2,1,2,2
401666643,Female,47,2,1,1,1,4
463988147,Female,41,1,1,1,1,2
441227247,Female,62,4,1,1,1,1
427977240,Male,54,2,2,2,2,3
473687642,Male,50,1,1,1,1,1
434138041,Male,52,3,2,1,2,3
487914145,Female,63,2,2,1,1,1
493043548,Female,30,3,1,1,1,1
461687240,Female,66,1,1,2,1,1
494189345,Male,64,2,1,4,2,1
451674144,Male,37,3,3,3,2,2
473008449,Female,47,2,2,2,2,2
451581348,Male,22,3,3,2,3,3
457628942,Female,23,2,2,2,1,1
441230846,Female,45,1,3,1,1,4
414543240,Male,44,1,2,1,1,1
413188543,Female,52,2,2,2,2,2
404817649,Male,39,2,1,1,1,2
427450649,Female,23,2,2,2,2,3
493494045,Male,54,2,1,1,1,1
453243047,Female,44,1,1,1,1,1
467247243,Male,37,3,3,3,3,3
443108647,Male,37,2,1,1,1,1
461033148,Male,47,2,3,3,3,2
493706842,Male,44,2,2,2,2,3
453180149,Male,68,1,2,2,2,3
414524846,Male,35,1,1,1,1,1
407573143,Female,48,1,1,1,1,1
417665143,Male,60,2,1,1,1,1
473113845,Male,53,1,1,1,1,1
417061546,Male,31,1,1,1,1,1
447525842,Female,42,1,2,2,1,1
404784145,Female,42,2,1,1,1,2
493687940,Male,60,1,1,1,1,2
407606847,Female,39,1,1,1,1,1
411714848,Male,62,1,1,1,1,1
433687948,Male,40,1,1,1,1,1
447429041,Male,72,1,1,1,1,1
437489846,Female,36,1,1,1,1,2
411017340,Male,67,1,1,1,1,1
431326741,Male,39,1,1,1,1,1
473231648,Female,48,3,1,4,4,1
433354447,Male,56,1,1,1,1,1
433158840,Male,60,2,1,1,1,2
443709249,Male,49,2,2,2,2,2
493613648,Male,43,2,1,1,1,2
491716041,Male,27,3,2,3,3,2
427895644,Male,57,2,2,1,1,2
414669245,Female,55,1,2,2,2,2
454298943,Male,65,2,1,1,1,1
433065840,Female,73,3,2,3,2,2
417571042,Female,53,1,1,1,1,1
483994943,Female,66,2,3,2,2,3
403477946,Male,42,1,1,1,1,2
421197248,Female,20,1,3,1,2,2
487680248,Male,33,4,1,1,2,2
481197941,Male,28,3,2,1,1,2
404650647,Male,34,1,1,1,1,1
493063047,Female,27,2,2,1,1,2
437001948,Male,40,2,1,1,1,1
404538849,Female,63,1,2,2,1,3
461321049,Male,26,2,2,2,2,3
477711844,Male,43,3,4,3,3,3
471591643,Female,41,2,4,3,3,1
467988847,Male,49,4,1,1,1,1
431451640,Male,29,1,1,1,1,1
403654745,Male,44,3,3,3,2,3
403674440,Male,63,1,3,3,3,1
423838648,Female,42,1,1,1,1,1
443510349,Male,50,4,3,4,2,1
427604747,Male,56,4,4,2,2,3
497680348,Male,49,1,1,1,1,1
431617549,Female,61,1,1,1,1,4
453332049,Female,62,1,1,1,1,2
471381042,Male,67,3,1,1,2,1
403137547,Male,47,2,2,1,1,1
447679848,Female,29,2,1,1,1,2
493529045,Male,54,2,2,2,2,2
461940048,Female,61,3,4,3,1,1
461574544,Male,63,1,3,1,1,2
417565742,Male,44,2,1,1,1,2
483878742,Male,59,2,2,2,2,2
474390447,Male,37,4,1,3,3,3
441614440,Male,48,1,1,1,1,3
481720545,Female,58,3,2,2,3,1
457868147,Male,57,3,1,2,1,1
453589945,Female,44,1,2,2,2,2
411591243,Female,20,2,1,1,1,3
467225045,Male,58,1,1,1,1,1
401343841,Male,57,1,3,1,1,1
413487543,Male,54,1,1,1,1,1
437056545,Female,62,1,2,1,1,1
497242744,Female,53,2,2,2,2,2
463367941,Female,23,2,3,2,2,3
451680841,Male,25,1,1,1,1,1
484983243,Male,45,1,3,2,2,2
493454943,Female,64,2,2,2,2,2
494048141,Male,39,1,1,1,1,2
427218541,Female,63,3,1,3,2,3
461614748,Female,67,2,1,2,2,2
431441248,Female,24,1,1,1,1,1
441783241,Female,50,1,1,1,1,1
463507541,Male,31,3,3,3,3,4
433687245,Male,43,3,2,2,3,2
474312441,Female,58,1,1,1,1,1
434814747,Male,73,1,2,1,3,1
424489949,Male,71,2,2,2,2,3
483737045,Female,58,2,3,2,2,2
467435249,Male,55,2,1,1,1,2
401714842,Female,27,1,1,1,1,2
424314546,Male,41,2,1,1,1,1
417789348,Female,56,2,1,1,1,2
437230349,Female,44,1,1,1,1,2
467148149,Male,26,1,1,1,1,1
401226548,Female,70,1,1,1,1,2
487922540,Male,51,2,3,3,3,3
403200247,Male,47,2,1,1,1,2
487859048,Male,30,4,3,3,3,3
407955147,Male,59,1,1,1,1,2
414767645,Female,30,1,1,1,1,1
463454441,Male,49,2,1,1,1,2
414298644,Female,65,1,1,1,1,2
414068245,Male,40,1,1,1,1,2
443594245,Male,32,3,1,3,3,2
433787648,Male,49,2,1,1,1,1
483080544,Male,54,2,3,3,3,3
457895843,Female,31,1,1,1,1,2
463585346,Female,45,1,1,1,1,1
454709444,Female,60,1,1,1,1,1
471487843,Female,34,1,2,1,2,2
441216846,Male,39,3,2,2,2,3
487707543,Male,61,2,3,2,2,4
487196348,Female,32,2,1,1,1,1
493109545,Male,70,2,2,2,2,2
417661341,Female,67,1,2,2,2,2
454132343,Male,41,1,1,1,1,2
494762649,Female,80,3,2,3,2,2
423320044,Male,48,4,3,2,2,4
483601046,Female,52,2,3,1,1,3
423754142,Female,39,4,4,2,2,2
407413847,Male,60,2,3,2,2,3
431704348,Male,75,1,1,1,1,1
481737142,Female,37,1,4,4,4,1
417897446,Female,63,3,1,1,1,1
403893448,Male,59,3,2,2,2,2
491633842,Female,63,1,1,1,1,2
413081142,Female,71,2,1,1,1,1
437914744,Female,22,2,3,3,2,4
454514544,Male,32,1,3,3,3,3
423187744,Male,44,4,2,2,3,3
463518844,Male,34,4,4,4,4,4
491324642,Female,49,3,2,1,1,1
473732245,Female,57,2,2,1,2,2
407010447,Male,37,1,1,1,1,3
427669047,Male,24,2,4,4,4,1
414712945,Male,26,2,3,1,3,3
474369943,Male,58,1,3,3,3,3
444517646,Male,42,1,3,2,1,2
461474747,Female,31,2,2,1,1,2
424009944,Male,59,2,2,3,2,3
494968948,Female,68,1,1,1,1,1
437148348,Male,49,4,1,1,1,1
437205348,Male,25,3,2,1,3,2
453381946,Female,62,1,1,1,1,1
427363341,Female,28,1,2,1,2,3
457405841,Male,33,3,1,2,3,2
443848844,Female,61,1,1,1,1,1
463894746,Male,35,3,2,3,2,2
463521348,Male,39,2,2,2,3,2
414283943,Female,38,1,1,1,1,1
403805841,Male,24,1,1,1,1,2
443894240,Male,51,2,2,1,1,1
463268141,Female,66,2,2,3,1,3
491841944,Female,63,4,2,2,2,3
413332441,Male,41,1,1,1,1,1
404864140,Male,36,2,1,1,1,2
447116444,Female,20,2,2,1,1,3
423558747,Male,57,1,1,2,2,2
487778645,Male,66,2,3,2,2,2
493187646,Male,46,2,1,1,1,1
481671646,Male,19,2,2,2,2,2
443267440,Female,42,2,3,3,3,4
437525144,Female,23,1,1,1,1,1
484556040,Male,42,1,1,1,1,2
424583747,Female,25,1,1,1,1,1
441733143,Male,28,3,2,3,3,2
411841049,Female,29,1,2,1,1,2
487175340,Female,20,1,1,1,1,1
417934548,Female,61,2,2,3,1,2
467782345,Male,38,2,1,1,1,2
471374641,Female,36,3,3,3,3,2
467767847,Male,32,4,1,3,3,3
497183244,Female,66,3,3,1,2,3
487895946,Male,50,1,1,1,1,2
407335245,Male,50,1,1,2,1,1
433594240,Male,47,4,3,4,4,3
487144346,Female,69,2,1,1,1,1
407115342,Female,29,4,4,4,4,1
484768249,Male,63,1,1,1,1,2
423594949,Male,53,3,2,2,2,1
434554742,Male,53,3,2,3,3,3
427489748,Male,50,2,2,2,2,3
463774146,Female,66,2,1,1,1,1
407127240,Male,55,4,1,1,1,3
437559041,Male,54,2,1,2,2,2
457395845,Female,20,2,3,3,2,3
487985540,Female,45,3,2,2,2,3
451444441,Male,19,2,3,2,3,2
473506644,Male,53,4,4,4,4,4
424544046,Female,60,2,1,1,1,1
461031347,Male,31,3,3,3,3,3
437997143,Male,39,2,1,2,2,2
464232444,Male,59,3,1,1,1,2
491014341,Male,49,3,4,4,4,4
487589145,Male,28,2,1,1,1,3
423720243,Male,65,1,1,2,2,1
491277046,Male,41,3,1,2,1,2
401353944,Male,58,2,4,3,4,3
493248841,Female,20,1,1,1,1,1
437805948,Female,21,1,1,1,1,1
483787644,Male,59,2,4,2,2,3
467795141,Female,22,2,2,3,3,2
461583244,Female,67,2,2,2,2,2
457703743,Female,39,1,1,1,1,2
484163743,Male,54,1,3,3,2,1
414009349,Male,38,2,2,3,2,4
467241543,Male,48,1,2,3,3,3
437165245,Male,53,1,1,1,1,1
463080544,Male,28,2,1,1,1,1
441497847,Male,29,1,1,1,1,1
427638542,Male,46,1,1,1,1,4
461414144,Male,28,1,1,1,1,1
487925441,Female,39,1,1,1,1,1
461620942,Male,19,1,1,1,1,2
461774642,Male,27,1,3,1,1,3
471941847,Male,34,1,1,1,1,1
467509642,Female,61,1,1,1,1,1
467209747,Male,52,1,1,1,1,2
457401148,Male,51,2,1,1,1,2
454243141,Male,28,1,1,1,1,2
497009948,Male,28,2,3,3,2,2
427922544,Female,71,1,1,1,1,2
417957449,Male,64,2,1,2,2,3
407627442,Female,48,2,1,1,1,1
471870442,Male,31,4,3,2,2,4
457659647,Male,33,2,2,1,2,3
457280345,Female,39,1,1,1,1,1
491420147,Male,22,2,2,4,3,2
487114946,Female,57,3,3,4,3,3
424770549,Female,71,3,2,1,2,2
407425746,Male,35,1,1,1,1,2
404650240,Male,35,1,1,1,1,1
423238846,Female,64,4,2,4,4,2
487414542,Female,68,2,1,2,2,2
454590841,Male,45,3,2,2,1,3
483507140,Male,40,2,1,1,1,2
477106948,Male,50,4,2,2,2,3
461974348,Female,23,1,1,1,1,1
411087845,Female,41,2,1,2,2,2
454309840,Male,51,2,2,1,2,3
454762646,Male,31,2,1,1,1,1
471064849,Male,63,3,2,2,2,3
471771748,Male,55,2,1,1,1,3
461837148,Female,38,3,1,1,1,1
441760948,Male,28,3,3,2,2,2
443270641,Female,58,4,3,3,3,3
477573247,Male,62,2,4,1,1,4
453933146,Male,47,3,1,1,1,1
463294746,Male,37,2,3,2,3,2
441891449,Male,22,4,3,1,1,4
427806843,Male,47,1,2,1,2,2
431953649,Male,56,2,2,2,2,2
454789846,Female,66,2,1,1,2,2
413918245,Male,37,4,4,4,4,1
447675147,Female,29,1,1,1,4,2
417072447,Female,33,1,4,4,4,4
457114544,Female,26,1,1,1,1,2
407612143,Female,35,1,2,1,1,4
414956846,Female,39,4,1,1,1,1
411781249,Female,20,1,1,1,1,4
447606845,Female,62,2,1,1,1,2
467300545,Female,30,2,3,3,2,3
467181445,Female,29,2,3,2,2,3
457680340,Female,29,2,1,1,1,2
421774044,Female,25,1,1,1,1,1
423687240,Male,48,4,4,2,1,1
491071242,Male,28,1,1,1,1,1
451981945,Female,25,1,1,1,1,1
427144749,Male,67,2,3,3,3,1
461420140,Female,19,1,3,2,2,2
443294145,Male,55,3,3,3,3,2
407378849,Male,21,1,1,1,1,3
457182842,Female,28,1,4,4,4,1
484220543,Male,58,1,2,1,1,1
407397046,Male,40,2,3,2,2,3
427949345,Male,27,4,4,4,4,1
431100548,Male,20,1,1,1,1,2
417703449,Male,47,2,1,1,1,1
484469543,Male,67,2,1,1,1,1
413932340,Male,28,2,3,2,3,3
497945548,Female,24,1,1,1,1,1
447680041,Male,26,1,1,2,2,2
473504449,Male,32,1,1,1,1,2
477814244,Female,66,3,2,2,1,4
431480340,Female,21,1,2,1,1,3
487902840,Female,63,3,1,2,2,2
433094840,Female,67,2,2,1,1,1
413703442,Male,27,4,2,2,1,4
407993741,Female,65,1,2,1,2,2
494686745,Female,64,3,2,4,1,1
453443541,Female,62,2,2,2,2,2
453687740,Male,56,1,3,1,1,1
484542042,Female,57,2,2,3,2,2
451097749,Female,34,2,2,3,3,2
463200045,Male,20,1,1,1,1,1
427978042,Female,54,2,1,1,1,2
443200346,Female,35,2,1,1,1,1
433301544,Female,34,1,3,3,2,3
461561840,Female,52,2,1,1,1,2
497156448,Female,19,2,2,3,2,2
461474948,Female,33,1,1,1,1,1
441370645,Male,29,2,3,4,3,2
463067748,Female,29,1,1,1,1,1
413087348,Male,54,1,1,1,1,3
447864640,Female,75,2,2,2,2,3
417859149,Female,20,2,1,1,1,2
433294141,Male,59,3,2,1,2,3
413809041,Female,20,1,1,1,1,1
457355546,Male,30,4,3,4,3,4
483200141,Female,52,3,1,1,1,3
484228144,Female,32,1,2,1,2,3
487738746,Female,42,2,1,1,1,3
431021947,Female,64,1,1,1,1,1
467307346,Male,54,1,3,2,3,3
467214542,Male,56,1,2,1,1,3
